"","participant","figure2","agegroup","textbox_comp.text","Type","Time","total_ss_answer","label2","type","accurate"
"4957","699511","resources/real_fg_memory_images/fg10.jpg","Young",3,"artificial","Post",21,"Scam","artificial",0
"4958","699511","resources/real_fg_memory_images/fg11.jpg","Young",3,"artificial","Pre",21,"Scam","artificial",1
"4959","699511","resources/real_fg_memory_images/fg11.jpg","Young",4,"artificial","Post",21,"Scam","artificial",1
"4960","699511","resources/real_fg_memory_images/fg12.jpg","Young",3,"artificial","Pre",21,"Scam","artificial",1
"4961","699511","resources/real_fg_memory_images/fg12.jpg","Young",3,"artificial","Post",21,"Scam","artificial",1
"4962","699511","resources/real_fg_memory_images/fg13.jpg","Young",3,"artificial","Pre",21,"None",NA,NA
"4963","699511","resources/real_fg_memory_images/fg13.jpg","Young",5,"artificial","Post",21,"None",NA,NA
"4964","699511","resources/real_fg_memory_images/fg14.jpg","Young",3,"artificial","Pre",21,"None",NA,NA
"4965","699511","resources/real_fg_memory_images/fg14.jpg","Young",4,"artificial","Post",21,"None",NA,NA
"4966","699511","resources/real_fg_memory_images/fg15.jpg","Young",3,"artificial","Pre",21,"None",NA,NA
"4967","699511","resources/real_fg_memory_images/fg15.jpg","Young",3,"artificial","Post",21,"None",NA,NA
"4968","699511","resources/real_fg_memory_images/fg16.jpg","Young",3,"artificial","Post",21,"None",NA,NA
"4969","699511","resources/real_fg_memory_images/fg16.jpg","Young",3,"artificial","Pre",21,"None",NA,NA
"4970","699511","resources/real_fg_memory_images/fg17.jpg","Young",3,"artificial","Pre",21,"None",NA,NA
"4971","699511","resources/real_fg_memory_images/fg17.jpg","Young",3,"artificial","Post",21,"None",NA,NA
"4972","699511","resources/real_fg_memory_images/fg18.jpg","Young",3,"artificial","Pre",21,"None",NA,NA
"4973","699511","resources/real_fg_memory_images/fg18.jpg","Young",3,"artificial","Post",21,"None",NA,NA
"4974","699511","resources/real_fg_memory_images/fg2.jpg","Young",3,"artificial","Pre",21,"Neutral","artificial",1
"4975","699511","resources/real_fg_memory_images/fg2.jpg","Young",3,"artificial","Post",21,"Neutral","artificial",1
"4976","699511","resources/real_fg_memory_images/fg3.jpg","Young",3,"artificial","Post",21,"Neutral","artificial",1
"4977","699511","resources/real_fg_memory_images/fg3.jpg","Young",3,"artificial","Pre",21,"Neutral","artificial",1
"4978","699511","resources/real_fg_memory_images/fg4.jpg","Young",3,"artificial","Pre",21,"Neutral","artificial",1
"4979","699511","resources/real_fg_memory_images/fg4.jpg","Young",3,"artificial","Post",21,"Neutral","artificial",1
"4980","699511","resources/real_fg_memory_images/fg5.jpg","Young",3,"artificial","Pre",21,"Neutral","artificial",0
"4981","699511","resources/real_fg_memory_images/fg5.jpg","Young",2,"artificial","Post",21,"Neutral","artificial",0
"4982","699511","resources/real_fg_memory_images/fg6.jpg","Young",3,"artificial","Pre",21,"Neutral","artificial",1
"4983","699511","resources/real_fg_memory_images/fg6.jpg","Young",3,"artificial","Post",21,"Neutral","artificial",1
"4984","699511","resources/real_fg_memory_images/fg7.jpg","Young",4,"artificial","Post",21,"Scam","artificial",0
"4985","699511","resources/real_fg_memory_images/fg7.jpg","Young",3,"artificial","Pre",21,"Scam","artificial",0
"4986","699511","resources/real_fg_memory_images/fg8.jpg","Young",3,"artificial","Pre",21,"Scam","artificial",1
"4987","699511","resources/real_fg_memory_images/fg8.jpg","Young",3,"artificial","Post",21,"Scam","artificial",1
"4988","699511","resources/real_fg_memory_images/fg9.jpg","Young",3,"artificial","Post",21,"Scam","artificial",1
"4989","699511","resources/real_fg_memory_images/fg9.jpg","Young",3,"artificial","Pre",21,"Scam","artificial",1
"4990","699511","resources/real_fg_memory_images/orig19.jpg","Young",3,"real","Pre",21,"Neutral","real",0
"4991","699511","resources/real_fg_memory_images/orig19.jpg","Young",3,"real","Post",21,"Neutral","real",0
"4992","699511","resources/real_fg_memory_images/orig20.jpg","Young",3,"real","Post",21,"Neutral","real",0
"4993","699511","resources/real_fg_memory_images/orig20.jpg","Young",3,"real","Pre",21,"Neutral","real",0
"4994","699511","resources/real_fg_memory_images/orig21.jpg","Young",4,"real","Post",21,"Neutral","real",0
"4995","699511","resources/real_fg_memory_images/orig21.jpg","Young",3,"real","Pre",21,"Neutral","real",0
"4996","699511","resources/real_fg_memory_images/orig22.jpg","Young",5,"real","Post",21,"Neutral","real",1
"4997","699511","resources/real_fg_memory_images/orig22.jpg","Young",3,"real","Pre",21,"Neutral","real",1
"4998","699511","resources/real_fg_memory_images/orig23.jpg","Young",3,"real","Post",21,"Neutral","real",1
"4999","699511","resources/real_fg_memory_images/orig23.jpg","Young",2,"real","Pre",21,"Neutral","real",1
"5000","699511","resources/real_fg_memory_images/orig24.jpg","Young",2,"real","Pre",21,"Neutral","real",0
"5001","699511","resources/real_fg_memory_images/orig24.jpg","Young",3,"real","Post",21,"Neutral","real",0
"5002","699511","resources/real_fg_memory_images/orig25.jpg","Young",3,"real","Pre",21,"Scam","real",1
"5003","699511","resources/real_fg_memory_images/orig25.jpg","Young",3,"real","Post",21,"Scam","real",1
"5004","699511","resources/real_fg_memory_images/orig26.jpg","Young",3,"real","Pre",21,"Scam","real",0
"5005","699511","resources/real_fg_memory_images/orig26.jpg","Young",5,"real","Post",21,"Scam","real",0
"5006","699511","resources/real_fg_memory_images/orig27.jpg","Young",3,"real","Pre",21,"Scam","real",0
"5007","699511","resources/real_fg_memory_images/orig27.jpg","Young",2,"real","Post",21,"Scam","real",0
"5008","699511","resources/real_fg_memory_images/orig28.jpg","Young",5,"real","Post",21,"Scam","real",1
"5009","699511","resources/real_fg_memory_images/orig28.jpg","Young",3,"real","Pre",21,"Scam","real",1
"5010","699511","resources/real_fg_memory_images/orig29.jpg","Young",3,"real","Post",21,"Scam","real",0
"5011","699511","resources/real_fg_memory_images/orig29.jpg","Young",3,"real","Pre",21,"Scam","real",0
"5012","699511","resources/real_fg_memory_images/orig30.jpg","Young",5,"real","Post",21,"Scam","real",1
"5013","699511","resources/real_fg_memory_images/orig30.jpg","Young",3,"real","Pre",21,"Scam","real",1
"5014","699511","resources/real_fg_memory_images/orig31.jpg","Young",2,"real","Pre",21,"None",NA,NA
"5015","699511","resources/real_fg_memory_images/orig31.jpg","Young",3,"real","Post",21,"None",NA,NA
"5016","699511","resources/real_fg_memory_images/orig32.jpg","Young",3,"real","Post",21,"None",NA,NA
"5017","699511","resources/real_fg_memory_images/orig32.jpg","Young",2,"real","Pre",21,"None",NA,NA
"5018","699511","resources/real_fg_memory_images/orig33.jpg","Young",3,"real","Pre",21,"None",NA,NA
"5019","699511","resources/real_fg_memory_images/orig33.jpg","Young",3,"real","Post",21,"None",NA,NA
"5020","699511","resources/real_fg_memory_images/orig34.jpg","Young",3,"real","Pre",21,"None",NA,NA
"5021","699511","resources/real_fg_memory_images/orig34.jpg","Young",3,"real","Post",21,"None",NA,NA
"5022","699511","resources/real_fg_memory_images/orig35.jpg","Young",5,"real","Post",21,"None",NA,NA
"5023","699511","resources/real_fg_memory_images/orig35.jpg","Young",3,"real","Pre",21,"None",NA,NA
"5024","699511","resources/real_fg_memory_images/orig36.jpg","Young",3,"real","Pre",21,"None",NA,NA
"5025","699511","resources/real_fg_memory_images/orig36.jpg","Young",4,"real","Post",21,"None",NA,NA
"5026","701931","resources/real_fg_memory_images/fg19.jpg","Young",2,"artificial","Post",28,"Scam","artificial",1
"5027","701931","resources/real_fg_memory_images/fg19.jpg","Young",1,"artificial","Pre",28,"Scam","artificial",1
"5028","701931","resources/real_fg_memory_images/fg20.jpg","Young",2,"artificial","Pre",28,"Scam","artificial",0
"5029","701931","resources/real_fg_memory_images/fg20.jpg","Young",2,"artificial","Post",28,"Scam","artificial",0
"5030","701931","resources/real_fg_memory_images/fg21.jpg","Young",3,"artificial","Post",28,"Scam","artificial",0
"5031","701931","resources/real_fg_memory_images/fg21.jpg","Young",2,"artificial","Pre",28,"Scam","artificial",0
"5032","701931","resources/real_fg_memory_images/fg22.jpg","Young",2,"artificial","Post",28,"Scam","artificial",0
"5033","701931","resources/real_fg_memory_images/fg22.jpg","Young",3,"artificial","Pre",28,"Scam","artificial",0
"5034","701931","resources/real_fg_memory_images/fg23.jpg","Young",2,"artificial","Pre",28,"Scam","artificial",1
"5035","701931","resources/real_fg_memory_images/fg23.jpg","Young",3,"artificial","Post",28,"Scam","artificial",1
"5036","701931","resources/real_fg_memory_images/fg24.jpg","Young",3,"artificial","Pre",28,"Scam","artificial",0
"5037","701931","resources/real_fg_memory_images/fg24.jpg","Young",1,"artificial","Post",28,"Scam","artificial",0
"5038","701931","resources/real_fg_memory_images/fg25.jpg","Young",1,"artificial","Pre",28,"Neutral","artificial",1
"5039","701931","resources/real_fg_memory_images/fg25.jpg","Young",2,"artificial","Post",28,"Neutral","artificial",1
"5040","701931","resources/real_fg_memory_images/fg26.jpg","Young",4,"artificial","Post",28,"Neutral","artificial",0
"5041","701931","resources/real_fg_memory_images/fg26.jpg","Young",4,"artificial","Pre",28,"Neutral","artificial",0
"5042","701931","resources/real_fg_memory_images/fg27.jpg","Young",2,"artificial","Post",28,"Neutral","artificial",1
"5043","701931","resources/real_fg_memory_images/fg27.jpg","Young",2,"artificial","Pre",28,"Neutral","artificial",1
"5044","701931","resources/real_fg_memory_images/fg28.jpg","Young",3,"artificial","Pre",28,"Neutral","artificial",1
"5045","701931","resources/real_fg_memory_images/fg28.jpg","Young",1,"artificial","Post",28,"Neutral","artificial",1
"5046","701931","resources/real_fg_memory_images/fg29.jpg","Young",1,"artificial","Post",28,"Neutral","artificial",1
"5047","701931","resources/real_fg_memory_images/fg29.jpg","Young",2,"artificial","Pre",28,"Neutral","artificial",1
"5048","701931","resources/real_fg_memory_images/fg30.jpg","Young",1,"artificial","Post",28,"Neutral","artificial",1
"5049","701931","resources/real_fg_memory_images/fg30.jpg","Young",3,"artificial","Pre",28,"Neutral","artificial",1
"5050","701931","resources/real_fg_memory_images/fg31.jpg","Young",2,"artificial","Post",28,"None",NA,NA
"5051","701931","resources/real_fg_memory_images/fg31.jpg","Young",2,"artificial","Pre",28,"None",NA,NA
"5052","701931","resources/real_fg_memory_images/fg32.jpg","Young",2,"artificial","Post",28,"None",NA,NA
"5053","701931","resources/real_fg_memory_images/fg32.jpg","Young",2,"artificial","Pre",28,"None",NA,NA
"5054","701931","resources/real_fg_memory_images/fg33.jpg","Young",3,"artificial","Pre",28,"None",NA,NA
"5055","701931","resources/real_fg_memory_images/fg33.jpg","Young",2,"artificial","Post",28,"None",NA,NA
"5056","701931","resources/real_fg_memory_images/fg34.jpg","Young",3,"artificial","Pre",28,"None",NA,NA
"5057","701931","resources/real_fg_memory_images/fg34.jpg","Young",2,"artificial","Post",28,"None",NA,NA
"5058","701931","resources/real_fg_memory_images/fg35.jpg","Young",2,"artificial","Pre",28,"None",NA,NA
"5059","701931","resources/real_fg_memory_images/fg35.jpg","Young",1,"artificial","Post",28,"None",NA,NA
"5060","701931","resources/real_fg_memory_images/fg36.jpg","Young",3,"artificial","Pre",28,"None",NA,NA
"5061","701931","resources/real_fg_memory_images/fg36.jpg","Young",2,"artificial","Post",28,"None",NA,NA
"5062","701931","resources/real_fg_memory_images/orig1.jpg","Young",1,"real","Post",28,"Scam","real",1
"5063","701931","resources/real_fg_memory_images/orig1.jpg","Young",3,"real","Pre",28,"Scam","real",1
"5064","701931","resources/real_fg_memory_images/orig10.jpg","Young",4,"real","Pre",28,"Neutral","real",0
"5065","701931","resources/real_fg_memory_images/orig10.jpg","Young",3,"real","Post",28,"Neutral","real",0
"5066","701931","resources/real_fg_memory_images/orig11.jpg","Young",2,"real","Post",28,"Neutral","real",1
"5067","701931","resources/real_fg_memory_images/orig11.jpg","Young",4,"real","Pre",28,"Neutral","real",1
"5068","701931","resources/real_fg_memory_images/orig12.jpg","Young",3,"real","Pre",28,"Neutral","real",0
"5069","701931","resources/real_fg_memory_images/orig12.jpg","Young",3,"real","Post",28,"Neutral","real",0
"5070","701931","resources/real_fg_memory_images/orig13.jpg","Young",3,"real","Post",28,"None",NA,NA
"5071","701931","resources/real_fg_memory_images/orig13.jpg","Young",3,"real","Pre",28,"None",NA,NA
"5072","701931","resources/real_fg_memory_images/orig14.jpg","Young",3,"real","Post",28,"None",NA,NA
"5073","701931","resources/real_fg_memory_images/orig14.jpg","Young",5,"real","Pre",28,"None",NA,NA
"5074","701931","resources/real_fg_memory_images/orig15.jpg","Young",4,"real","Pre",28,"None",NA,NA
"5075","701931","resources/real_fg_memory_images/orig15.jpg","Young",3,"real","Post",28,"None",NA,NA
"5076","701931","resources/real_fg_memory_images/orig16.jpg","Young",5,"real","Pre",28,"None",NA,NA
"5077","701931","resources/real_fg_memory_images/orig16.jpg","Young",1,"real","Post",28,"None",NA,NA
"5078","701931","resources/real_fg_memory_images/orig17.jpg","Young",2,"real","Pre",28,"None",NA,NA
"5079","701931","resources/real_fg_memory_images/orig17.jpg","Young",1,"real","Post",28,"None",NA,NA
"5080","701931","resources/real_fg_memory_images/orig18.jpg","Young",2,"real","Post",28,"None",NA,NA
"5081","701931","resources/real_fg_memory_images/orig18.jpg","Young",4,"real","Pre",28,"None",NA,NA
"5082","701931","resources/real_fg_memory_images/orig2.jpg","Young",3,"real","Post",28,"Scam","real",1
"5083","701931","resources/real_fg_memory_images/orig2.jpg","Young",5,"real","Pre",28,"Scam","real",1
"5084","701931","resources/real_fg_memory_images/orig3.jpg","Young",4,"real","Post",28,"Scam","real",0
"5085","701931","resources/real_fg_memory_images/orig3.jpg","Young",3,"real","Pre",28,"Scam","real",0
"5086","701931","resources/real_fg_memory_images/orig4.jpg","Young",1,"real","Post",28,"Scam","real",1
"5087","701931","resources/real_fg_memory_images/orig4.jpg","Young",3,"real","Pre",28,"Scam","real",1
"5088","701931","resources/real_fg_memory_images/orig5.jpg","Young",2,"real","Pre",28,"Scam","real",1
"5089","701931","resources/real_fg_memory_images/orig5.jpg","Young",1,"real","Post",28,"Scam","real",1
"5090","701931","resources/real_fg_memory_images/orig6.jpg","Young",3,"real","Post",28,"Scam","real",1
"5091","701931","resources/real_fg_memory_images/orig7.jpg","Young",4,"real","Post",28,"Neutral","real",0
"5092","701931","resources/real_fg_memory_images/orig7.jpg","Young",4,"real","Pre",28,"Neutral","real",0
"5093","701931","resources/real_fg_memory_images/orig8.jpg","Young",3,"real","Pre",28,"Neutral","real",1
"5094","701931","resources/real_fg_memory_images/orig8.jpg","Young",4,"real","Post",28,"Neutral","real",1
"5095","701931","resources/real_fg_memory_images/orig9.jpg","Young",3,"real","Post",28,"Neutral","real",1
"5096","701931","resources/real_fg_memory_images/orig9.jpg","Young",3,"real","Pre",28,"Neutral","real",1
"5097","703548","resources/real_fg_memory_images/fg19.jpg","Young",4,"artificial","Pre",28,"Neutral","artificial",1
"5098","703548","resources/real_fg_memory_images/fg19.jpg","Young",0,"artificial","Post",28,"Neutral","artificial",1
"5099","703548","resources/real_fg_memory_images/fg20.jpg","Young",0,"artificial","Post",28,"Neutral","artificial",1
"5100","703548","resources/real_fg_memory_images/fg20.jpg","Young",0,"artificial","Pre",28,"Neutral","artificial",1
"5101","703548","resources/real_fg_memory_images/fg21.jpg","Young",0,"artificial","Post",28,"Neutral","artificial",0
"5102","703548","resources/real_fg_memory_images/fg21.jpg","Young",2,"artificial","Pre",28,"Neutral","artificial",0
"5103","703548","resources/real_fg_memory_images/fg22.jpg","Young",0,"artificial","Post",28,"Neutral","artificial",1
"5104","703548","resources/real_fg_memory_images/fg22.jpg","Young",4,"artificial","Pre",28,"Neutral","artificial",1
"5105","703548","resources/real_fg_memory_images/fg23.jpg","Young",2,"artificial","Pre",28,"Neutral","artificial",1
"5106","703548","resources/real_fg_memory_images/fg23.jpg","Young",0,"artificial","Post",28,"Neutral","artificial",1
"5107","703548","resources/real_fg_memory_images/fg24.jpg","Young",3,"artificial","Pre",28,"Neutral","artificial",1
"5108","703548","resources/real_fg_memory_images/fg24.jpg","Young",0,"artificial","Post",28,"Neutral","artificial",1
"5109","703548","resources/real_fg_memory_images/fg25.jpg","Young",0,"artificial","Post",28,"Scam","artificial",0
"5110","703548","resources/real_fg_memory_images/fg25.jpg","Young",2,"artificial","Pre",28,"Scam","artificial",0
"5111","703548","resources/real_fg_memory_images/fg26.jpg","Young",5,"artificial","Post",28,"Scam","artificial",1
"5112","703548","resources/real_fg_memory_images/fg26.jpg","Young",2,"artificial","Pre",28,"Scam","artificial",1
"5113","703548","resources/real_fg_memory_images/fg27.jpg","Young",0,"artificial","Post",28,"Scam","artificial",1
"5114","703548","resources/real_fg_memory_images/fg27.jpg","Young",3,"artificial","Pre",28,"Scam","artificial",1
"5115","703548","resources/real_fg_memory_images/fg28.jpg","Young",0,"artificial","Post",28,"Scam","artificial",0
"5116","703548","resources/real_fg_memory_images/fg28.jpg","Young",7,"artificial","Pre",28,"Scam","artificial",0
"5117","703548","resources/real_fg_memory_images/fg29.jpg","Young",0,"artificial","Post",28,"Scam","artificial",1
"5118","703548","resources/real_fg_memory_images/fg29.jpg","Young",2,"artificial","Pre",28,"Scam","artificial",1
"5119","703548","resources/real_fg_memory_images/fg30.jpg","Young",0,"artificial","Pre",28,"Scam","artificial",0
"5120","703548","resources/real_fg_memory_images/fg30.jpg","Young",0,"artificial","Post",28,"Scam","artificial",0
"5121","703548","resources/real_fg_memory_images/fg31.jpg","Young",0,"artificial","Post",28,"None",NA,NA
"5122","703548","resources/real_fg_memory_images/fg31.jpg","Young",3,"artificial","Pre",28,"None",NA,NA
"5123","703548","resources/real_fg_memory_images/fg32.jpg","Young",0,"artificial","Pre",28,"None",NA,NA
"5124","703548","resources/real_fg_memory_images/fg32.jpg","Young",0,"artificial","Post",28,"None",NA,NA
"5125","703548","resources/real_fg_memory_images/fg33.jpg","Young",5,"artificial","Pre",28,"None",NA,NA
"5126","703548","resources/real_fg_memory_images/fg33.jpg","Young",0,"artificial","Post",28,"None",NA,NA
"5127","703548","resources/real_fg_memory_images/fg34.jpg","Young",6,"artificial","Pre",28,"None",NA,NA
"5128","703548","resources/real_fg_memory_images/fg34.jpg","Young",0,"artificial","Post",28,"None",NA,NA
"5129","703548","resources/real_fg_memory_images/fg35.jpg","Young",0,"artificial","Post",28,"None",NA,NA
"5130","703548","resources/real_fg_memory_images/fg35.jpg","Young",0,"artificial","Pre",28,"None",NA,NA
"5131","703548","resources/real_fg_memory_images/fg36.jpg","Young",0,"artificial","Pre",28,"None",NA,NA
"5132","703548","resources/real_fg_memory_images/fg36.jpg","Young",0,"artificial","Post",28,"None",NA,NA
"5133","703548","resources/real_fg_memory_images/orig1.jpg","Young",0,"real","Post",28,"Neutral","real",1
"5134","703548","resources/real_fg_memory_images/orig1.jpg","Young",0,"real","Pre",28,"Neutral","real",1
"5135","703548","resources/real_fg_memory_images/orig10.jpg","Young",6,"real","Pre",28,"Scam","real",1
"5136","703548","resources/real_fg_memory_images/orig10.jpg","Young",4,"real","Post",28,"Scam","real",1
"5137","703548","resources/real_fg_memory_images/orig11.jpg","Young",7,"real","Pre",28,"Scam","real",1
"5138","703548","resources/real_fg_memory_images/orig11.jpg","Young",4,"real","Post",28,"Scam","real",1
"5139","703548","resources/real_fg_memory_images/orig12.jpg","Young",3,"real","Pre",28,"Scam","real",0
"5140","703548","resources/real_fg_memory_images/orig12.jpg","Young",0,"real","Post",28,"Scam","real",0
"5141","703548","resources/real_fg_memory_images/orig13.jpg","Young",0,"real","Pre",28,"None",NA,NA
"5142","703548","resources/real_fg_memory_images/orig13.jpg","Young",0,"real","Post",28,"None",NA,NA
"5143","703548","resources/real_fg_memory_images/orig14.jpg","Young",0,"real","Pre",28,"None",NA,NA
"5144","703548","resources/real_fg_memory_images/orig14.jpg","Young",7,"real","Post",28,"None",NA,NA
"5145","703548","resources/real_fg_memory_images/orig15.jpg","Young",3,"real","Pre",28,"None",NA,NA
"5146","703548","resources/real_fg_memory_images/orig15.jpg","Young",8,"real","Post",28,"None",NA,NA
"5147","703548","resources/real_fg_memory_images/orig16.jpg","Young",7,"real","Pre",28,"None",NA,NA
"5148","703548","resources/real_fg_memory_images/orig16.jpg","Young",10,"real","Post",28,"None",NA,NA
"5149","703548","resources/real_fg_memory_images/orig17.jpg","Young",0,"real","Post",28,"None",NA,NA
"5150","703548","resources/real_fg_memory_images/orig17.jpg","Young",2,"real","Pre",28,"None",NA,NA
"5151","703548","resources/real_fg_memory_images/orig18.jpg","Young",4,"real","Pre",28,"None",NA,NA
"5152","703548","resources/real_fg_memory_images/orig18.jpg","Young",4,"real","Post",28,"None",NA,NA
"5153","703548","resources/real_fg_memory_images/orig2.jpg","Young",0,"real","Pre",28,"Neutral","real",1
"5154","703548","resources/real_fg_memory_images/orig2.jpg","Young",0,"real","Post",28,"Neutral","real",1
"5155","703548","resources/real_fg_memory_images/orig3.jpg","Young",1,"real","Pre",28,"Neutral","real",1
"5156","703548","resources/real_fg_memory_images/orig3.jpg","Young",7,"real","Post",28,"Neutral","real",1
"5157","703548","resources/real_fg_memory_images/orig4.jpg","Young",3,"real","Pre",28,"Neutral","real",1
"5158","703548","resources/real_fg_memory_images/orig4.jpg","Young",3,"real","Post",28,"Neutral","real",1
"5159","703548","resources/real_fg_memory_images/orig5.jpg","Young",0,"real","Post",28,"Neutral","real",0
"5160","703548","resources/real_fg_memory_images/orig5.jpg","Young",0,"real","Pre",28,"Neutral","real",0
"5161","703548","resources/real_fg_memory_images/orig6.jpg","Young",2,"real","Pre",28,"Neutral","real",1
"5162","703548","resources/real_fg_memory_images/orig6.jpg","Young",4,"real","Post",28,"Neutral","real",1
"5163","703548","resources/real_fg_memory_images/orig7.jpg","Young",3,"real","Post",28,"Scam","real",1
"5164","703548","resources/real_fg_memory_images/orig7.jpg","Young",3,"real","Pre",28,"Scam","real",1
"5165","703548","resources/real_fg_memory_images/orig8.jpg","Young",5,"real","Post",28,"Scam","real",1
"5166","703548","resources/real_fg_memory_images/orig8.jpg","Young",6,"real","Pre",28,"Scam","real",1
"5167","703548","resources/real_fg_memory_images/orig9.jpg","Young",1,"real","Pre",28,"Scam","real",1
"5168","703548","resources/real_fg_memory_images/orig9.jpg","Young",3,"real","Post",28,"Scam","real",1
"5169","752215","resources/real_fg_memory_images/fg1.jpg","Young",5,"artificial","Pre",26,"Neutral","artificial",1
"5170","752215","resources/real_fg_memory_images/fg1.jpg","Young",5,"artificial","Post",26,"Neutral","artificial",1
"5171","752215","resources/real_fg_memory_images/fg10.jpg","Young",4,"artificial","Pre",26,"Scam","artificial",1
"5172","752215","resources/real_fg_memory_images/fg10.jpg","Young",4,"artificial","Post",26,"Scam","artificial",1
"5173","752215","resources/real_fg_memory_images/fg11.jpg","Young",5,"artificial","Post",26,"Scam","artificial",1
"5174","752215","resources/real_fg_memory_images/fg11.jpg","Young",6,"artificial","Pre",26,"Scam","artificial",1
"5175","752215","resources/real_fg_memory_images/fg12.jpg","Young",0,"artificial","Pre",26,"Scam","artificial",0
"5176","752215","resources/real_fg_memory_images/fg12.jpg","Young",4,"artificial","Post",26,"Scam","artificial",0
"5177","752215","resources/real_fg_memory_images/fg13.jpg","Young",3,"artificial","Post",26,"None",NA,NA
"5178","752215","resources/real_fg_memory_images/fg13.jpg","Young",0,"artificial","Pre",26,"None",NA,NA
"5179","752215","resources/real_fg_memory_images/fg14.jpg","Young",6,"artificial","Post",26,"None",NA,NA
"5180","752215","resources/real_fg_memory_images/fg14.jpg","Young",6,"artificial","Pre",26,"None",NA,NA
"5181","752215","resources/real_fg_memory_images/fg15.jpg","Young",0,"artificial","Pre",26,"None",NA,NA
"5182","752215","resources/real_fg_memory_images/fg15.jpg","Young",2,"artificial","Post",26,"None",NA,NA
"5183","752215","resources/real_fg_memory_images/fg16.jpg","Young",5,"artificial","Pre",26,"None",NA,NA
"5184","752215","resources/real_fg_memory_images/fg16.jpg","Young",4,"artificial","Post",26,"None",NA,NA
"5185","752215","resources/real_fg_memory_images/fg17.jpg","Young",4,"artificial","Pre",26,"None",NA,NA
"5186","752215","resources/real_fg_memory_images/fg17.jpg","Young",6,"artificial","Post",26,"None",NA,NA
"5187","752215","resources/real_fg_memory_images/fg18.jpg","Young",0,"artificial","Post",26,"None",NA,NA
"5188","752215","resources/real_fg_memory_images/fg18.jpg","Young",3,"artificial","Pre",26,"None",NA,NA
"5189","752215","resources/real_fg_memory_images/fg2.jpg","Young",9,"artificial","Pre",26,"Neutral","artificial",0
"5190","752215","resources/real_fg_memory_images/fg2.jpg","Young",4,"artificial","Post",26,"Neutral","artificial",0
"5191","752215","resources/real_fg_memory_images/fg3.jpg","Young",2,"artificial","Pre",26,"Neutral","artificial",1
"5192","752215","resources/real_fg_memory_images/fg3.jpg","Young",10,"artificial","Post",26,"Neutral","artificial",1
"5193","752215","resources/real_fg_memory_images/fg4.jpg","Young",3,"artificial","Post",26,"Neutral","artificial",1
"5194","752215","resources/real_fg_memory_images/fg4.jpg","Young",6,"artificial","Pre",26,"Neutral","artificial",1
"5195","752215","resources/real_fg_memory_images/fg5.jpg","Young",10,"artificial","Post",26,"Neutral","artificial",1
"5196","752215","resources/real_fg_memory_images/fg5.jpg","Young",0,"artificial","Pre",26,"Neutral","artificial",1
"5197","752215","resources/real_fg_memory_images/fg6.jpg","Young",9,"artificial","Post",26,"Neutral","artificial",1
"5198","752215","resources/real_fg_memory_images/fg6.jpg","Young",0,"artificial","Pre",26,"Neutral","artificial",1
"5199","752215","resources/real_fg_memory_images/fg7.jpg","Young",0,"artificial","Post",26,"Scam","artificial",1
"5200","752215","resources/real_fg_memory_images/fg7.jpg","Young",7,"artificial","Pre",26,"Scam","artificial",1
"5201","752215","resources/real_fg_memory_images/fg8.jpg","Young",0,"artificial","Post",26,"Scam","artificial",1
"5202","752215","resources/real_fg_memory_images/fg8.jpg","Young",7,"artificial","Pre",26,"Scam","artificial",1
"5203","752215","resources/real_fg_memory_images/fg9.jpg","Young",0,"artificial","Pre",26,"Scam","artificial",0
"5204","752215","resources/real_fg_memory_images/fg9.jpg","Young",8,"artificial","Post",26,"Scam","artificial",0
"5205","752215","resources/real_fg_memory_images/orig19.jpg","Young",8,"real","Pre",26,"Neutral","real",1
"5206","752215","resources/real_fg_memory_images/orig19.jpg","Young",4,"real","Post",26,"Neutral","real",1
"5207","752215","resources/real_fg_memory_images/orig20.jpg","Young",4,"real","Post",26,"Neutral","real",1
"5208","752215","resources/real_fg_memory_images/orig20.jpg","Young",4,"real","Pre",26,"Neutral","real",1
"5209","752215","resources/real_fg_memory_images/orig21.jpg","Young",7,"real","Pre",26,"Neutral","real",1
"5210","752215","resources/real_fg_memory_images/orig21.jpg","Young",10,"real","Post",26,"Neutral","real",1
"5211","752215","resources/real_fg_memory_images/orig22.jpg","Young",10,"real","Post",26,"Neutral","real",1
"5212","752215","resources/real_fg_memory_images/orig22.jpg","Young",8,"real","Pre",26,"Neutral","real",1
"5213","752215","resources/real_fg_memory_images/orig23.jpg","Young",10,"real","Post",26,"Neutral","real",1
"5214","752215","resources/real_fg_memory_images/orig23.jpg","Young",7,"real","Pre",26,"Neutral","real",1
"5215","752215","resources/real_fg_memory_images/orig24.jpg","Young",10,"real","Pre",26,"Neutral","real",1
"5216","752215","resources/real_fg_memory_images/orig24.jpg","Young",10,"real","Post",26,"Neutral","real",1
"5217","752215","resources/real_fg_memory_images/orig25.jpg","Young",0,"real","Post",26,"Scam","real",1
"5218","752215","resources/real_fg_memory_images/orig25.jpg","Young",6,"real","Pre",26,"Scam","real",1
"5219","752215","resources/real_fg_memory_images/orig26.jpg","Young",0,"real","Post",26,"Scam","real",1
"5220","752215","resources/real_fg_memory_images/orig26.jpg","Young",9,"real","Pre",26,"Scam","real",1
"5221","752215","resources/real_fg_memory_images/orig27.jpg","Young",0,"real","Post",26,"Scam","real",1
