"","participant","figure2","label2","type","total_ss_answer","accurate","agegroup","total_ss_answer_c"
"2153","784447","resources/real_fg_memory_images/fg25.jpg","Scam","artificial",25,1,"Young",-0.635416666666668
"2154","784447","resources/real_fg_memory_images/orig8.jpg","Scam","real",25,1,"Young",-0.635416666666668
"2155","784447","resources/real_fg_memory_images/orig11.jpg","Scam","real",25,1,"Young",-0.635416666666668
"2156","784447","resources/real_fg_memory_images/fg30.jpg","Scam","artificial",25,0,"Young",-0.635416666666668
"2157","784447","resources/real_fg_memory_images/fg26.jpg","Scam","artificial",25,1,"Young",-0.635416666666668
"2158","784447","resources/real_fg_memory_images/fg20.jpg","Neutral","artificial",25,0,"Young",-0.635416666666668
"2159","784447","resources/real_fg_memory_images/fg19.jpg","Neutral","artificial",25,1,"Young",-0.635416666666668
"2160","784447","resources/real_fg_memory_images/fg29.jpg","Scam","artificial",25,1,"Young",-0.635416666666668
"2161","854895","resources/real_fg_memory_images/orig5.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2162","854895","resources/real_fg_memory_images/orig9.jpg","Scam","real",29,1,"Young",3.36458333333333
"2163","854895","resources/real_fg_memory_images/orig12.jpg","Scam","real",29,1,"Young",3.36458333333333
"2164","854895","resources/real_fg_memory_images/fg24.jpg","Neutral","artificial",29,1,"Young",3.36458333333333
"2165","854895","resources/real_fg_memory_images/fg25.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"2166","854895","resources/real_fg_memory_images/orig11.jpg","Scam","real",29,0,"Young",3.36458333333333
"2167","854895","resources/real_fg_memory_images/orig3.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2168","854895","resources/real_fg_memory_images/fg20.jpg","Neutral","artificial",29,0,"Young",3.36458333333333
"2169","854895","resources/real_fg_memory_images/orig2.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2170","854895","resources/real_fg_memory_images/fg29.jpg","Scam","artificial",29,0,"Young",3.36458333333333
"2171","854895","resources/real_fg_memory_images/fg26.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"2172","854895","resources/real_fg_memory_images/fg30.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"2173","854895","resources/real_fg_memory_images/orig8.jpg","Scam","real",29,0,"Young",3.36458333333333
"2174","854895","resources/real_fg_memory_images/fg21.jpg","Neutral","artificial",29,0,"Young",3.36458333333333
"2175","854895","resources/real_fg_memory_images/orig7.jpg","Scam","real",29,1,"Young",3.36458333333333
"2176","854895","resources/real_fg_memory_images/orig10.jpg","Scam","real",29,0,"Young",3.36458333333333
"2177","854895","resources/real_fg_memory_images/orig4.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2178","854895","resources/real_fg_memory_images/fg23.jpg","Neutral","artificial",29,1,"Young",3.36458333333333
"2179","854895","resources/real_fg_memory_images/orig1.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2180","854895","resources/real_fg_memory_images/fg19.jpg","Neutral","artificial",29,1,"Young",3.36458333333333
"2181","854895","resources/real_fg_memory_images/fg28.jpg","Scam","artificial",29,0,"Young",3.36458333333333
"2182","854895","resources/real_fg_memory_images/fg27.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"2183","854895","resources/real_fg_memory_images/orig6.jpg","Neutral","real",29,0,"Young",3.36458333333333
"2184","854895","resources/real_fg_memory_images/fg22.jpg","Neutral","artificial",29,1,"Young",3.36458333333333
"2185","870305","resources/real_fg_memory_images/fg25.jpg","Scam","artificial",28,0,"Young",2.36458333333333
"2186","870305","resources/real_fg_memory_images/fg21.jpg","Neutral","artificial",28,1,"Young",2.36458333333333
"2187","870305","resources/real_fg_memory_images/orig1.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2188","870305","resources/real_fg_memory_images/fg23.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"2189","870305","resources/real_fg_memory_images/orig4.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2190","870305","resources/real_fg_memory_images/orig12.jpg","Scam","real",28,1,"Young",2.36458333333333
"2191","870305","resources/real_fg_memory_images/orig5.jpg","Neutral","real",28,0,"Young",2.36458333333333
"2192","870305","resources/real_fg_memory_images/orig11.jpg","Scam","real",28,0,"Young",2.36458333333333
"2193","870305","resources/real_fg_memory_images/orig7.jpg","Scam","real",28,1,"Young",2.36458333333333
"2194","870305","resources/real_fg_memory_images/fg26.jpg","Scam","artificial",28,0,"Young",2.36458333333333
"2195","870305","resources/real_fg_memory_images/orig9.jpg","Scam","real",28,0,"Young",2.36458333333333
"2196","870305","resources/real_fg_memory_images/orig6.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2197","870305","resources/real_fg_memory_images/fg24.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"2198","870305","resources/real_fg_memory_images/orig2.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2199","870305","resources/real_fg_memory_images/orig10.jpg","Scam","real",28,0,"Young",2.36458333333333
"2200","870305","resources/real_fg_memory_images/orig3.jpg","Neutral","real",28,0,"Young",2.36458333333333
"2201","870305","resources/real_fg_memory_images/fg27.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"2202","870305","resources/real_fg_memory_images/fg28.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"2203","870305","resources/real_fg_memory_images/fg29.jpg","Scam","artificial",28,0,"Young",2.36458333333333
"2204","870305","resources/real_fg_memory_images/fg22.jpg","Neutral","artificial",28,1,"Young",2.36458333333333
"2205","870305","resources/real_fg_memory_images/fg20.jpg","Neutral","artificial",28,1,"Young",2.36458333333333
"2206","870305","resources/real_fg_memory_images/fg30.jpg","Scam","artificial",28,0,"Young",2.36458333333333
"2207","870305","resources/real_fg_memory_images/fg19.jpg","Neutral","artificial",28,1,"Young",2.36458333333333
"2208","870305","resources/real_fg_memory_images/orig8.jpg","Scam","real",28,1,"Young",2.36458333333333
"2209","877512","resources/real_fg_memory_images/orig9.jpg","Scam","real",29,0,"Young",3.36458333333333
"2210","877512","resources/real_fg_memory_images/orig8.jpg","Scam","real",29,1,"Young",3.36458333333333
"2211","877512","resources/real_fg_memory_images/fg23.jpg","Neutral","artificial",29,1,"Young",3.36458333333333
"2212","877512","resources/real_fg_memory_images/fg27.jpg","Scam","artificial",29,0,"Young",3.36458333333333
"2213","877512","resources/real_fg_memory_images/orig6.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2214","877512","resources/real_fg_memory_images/fg30.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"2215","877512","resources/real_fg_memory_images/fg28.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"2216","877512","resources/real_fg_memory_images/orig3.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2217","877512","resources/real_fg_memory_images/orig2.jpg","Neutral","real",29,0,"Young",3.36458333333333
"2218","877512","resources/real_fg_memory_images/fg24.jpg","Neutral","artificial",29,0,"Young",3.36458333333333
"2219","877512","resources/real_fg_memory_images/fg20.jpg","Neutral","artificial",29,1,"Young",3.36458333333333
"2220","877512","resources/real_fg_memory_images/fg21.jpg","Neutral","artificial",29,0,"Young",3.36458333333333
"2221","877512","resources/real_fg_memory_images/orig11.jpg","Scam","real",29,0,"Young",3.36458333333333
"2222","877512","resources/real_fg_memory_images/fg22.jpg","Neutral","artificial",29,1,"Young",3.36458333333333
"2223","877512","resources/real_fg_memory_images/fg25.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"2224","877512","resources/real_fg_memory_images/fg19.jpg","Neutral","artificial",29,0,"Young",3.36458333333333
"2225","877512","resources/real_fg_memory_images/fg29.jpg","Scam","artificial",29,1,"Young",3.36458333333333
"2226","877512","resources/real_fg_memory_images/fg26.jpg","Scam","artificial",29,0,"Young",3.36458333333333
"2227","877512","resources/real_fg_memory_images/orig10.jpg","Scam","real",29,1,"Young",3.36458333333333
"2228","877512","resources/real_fg_memory_images/orig4.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2229","877512","resources/real_fg_memory_images/orig12.jpg","Scam","real",29,1,"Young",3.36458333333333
"2230","877512","resources/real_fg_memory_images/orig7.jpg","Scam","real",29,0,"Young",3.36458333333333
"2231","877512","resources/real_fg_memory_images/orig5.jpg","Neutral","real",29,1,"Young",3.36458333333333
"2232","877512","resources/real_fg_memory_images/orig1.jpg","Neutral","real",29,0,"Young",3.36458333333333
"2233","886554","resources/real_fg_memory_images/fg29.jpg","Scam","artificial",23,1,"Young",-2.63541666666667
"2234","886554","resources/real_fg_memory_images/orig5.jpg","Neutral","real",23,1,"Young",-2.63541666666667
"2235","886554","resources/real_fg_memory_images/fg21.jpg","Neutral","artificial",23,0,"Young",-2.63541666666667
"2236","886554","resources/real_fg_memory_images/fg27.jpg","Scam","artificial",23,1,"Young",-2.63541666666667
"2237","886554","resources/real_fg_memory_images/orig7.jpg","Scam","real",23,1,"Young",-2.63541666666667
"2238","886554","resources/real_fg_memory_images/orig10.jpg","Scam","real",23,1,"Young",-2.63541666666667
"2239","886554","resources/real_fg_memory_images/fg30.jpg","Scam","artificial",23,0,"Young",-2.63541666666667
"2240","886554","resources/real_fg_memory_images/fg23.jpg","Neutral","artificial",23,1,"Young",-2.63541666666667
"2241","886554","resources/real_fg_memory_images/orig1.jpg","Neutral","real",23,1,"Young",-2.63541666666667
"2242","886554","resources/real_fg_memory_images/orig4.jpg","Neutral","real",23,1,"Young",-2.63541666666667
"2243","886554","resources/real_fg_memory_images/fg20.jpg","Neutral","artificial",23,1,"Young",-2.63541666666667
"2244","886554","resources/real_fg_memory_images/fg26.jpg","Scam","artificial",23,1,"Young",-2.63541666666667
"2245","886554","resources/real_fg_memory_images/orig3.jpg","Neutral","real",23,0,"Young",-2.63541666666667
"2246","886554","resources/real_fg_memory_images/orig6.jpg","Neutral","real",23,1,"Young",-2.63541666666667
"2247","886554","resources/real_fg_memory_images/fg22.jpg","Neutral","artificial",23,1,"Young",-2.63541666666667
"2248","886554","resources/real_fg_memory_images/orig11.jpg","Scam","real",23,1,"Young",-2.63541666666667
"2249","886554","resources/real_fg_memory_images/fg25.jpg","Scam","artificial",23,0,"Young",-2.63541666666667
"2250","886554","resources/real_fg_memory_images/fg28.jpg","Scam","artificial",23,0,"Young",-2.63541666666667
"2251","886554","resources/real_fg_memory_images/orig8.jpg","Scam","real",23,1,"Young",-2.63541666666667
"2252","886554","resources/real_fg_memory_images/fg24.jpg","Neutral","artificial",23,1,"Young",-2.63541666666667
"2253","886554","resources/real_fg_memory_images/orig2.jpg","Neutral","real",23,1,"Young",-2.63541666666667
"2254","886554","resources/real_fg_memory_images/orig12.jpg","Scam","real",23,0,"Young",-2.63541666666667
"2255","886554","resources/real_fg_memory_images/orig9.jpg","Scam","real",23,0,"Young",-2.63541666666667
"2256","886554","resources/real_fg_memory_images/fg19.jpg","Neutral","artificial",23,1,"Young",-2.63541666666667
"2257","894292","resources/real_fg_memory_images/orig9.jpg","Scam","real",21,1,"Young",-4.63541666666667
"2258","894292","resources/real_fg_memory_images/orig3.jpg","Neutral","real",21,0,"Young",-4.63541666666667
"2259","894292","resources/real_fg_memory_images/fg28.jpg","Scam","artificial",21,1,"Young",-4.63541666666667
"2260","894292","resources/real_fg_memory_images/orig8.jpg","Scam","real",21,1,"Young",-4.63541666666667
"2261","894292","resources/real_fg_memory_images/fg24.jpg","Neutral","artificial",21,0,"Young",-4.63541666666667
"2262","894292","resources/real_fg_memory_images/orig10.jpg","Scam","real",21,1,"Young",-4.63541666666667
"2263","894292","resources/real_fg_memory_images/fg21.jpg","Neutral","artificial",21,0,"Young",-4.63541666666667
"2264","894292","resources/real_fg_memory_images/orig12.jpg","Scam","real",21,1,"Young",-4.63541666666667
"2265","894292","resources/real_fg_memory_images/orig6.jpg","Neutral","real",21,0,"Young",-4.63541666666667
"2266","894292","resources/real_fg_memory_images/orig4.jpg","Neutral","real",21,0,"Young",-4.63541666666667
"2267","894292","resources/real_fg_memory_images/orig2.jpg","Neutral","real",21,0,"Young",-4.63541666666667
"2268","894292","resources/real_fg_memory_images/fg26.jpg","Scam","artificial",21,1,"Young",-4.63541666666667
"2269","894292","resources/real_fg_memory_images/fg30.jpg","Scam","artificial",21,1,"Young",-4.63541666666667
"2270","894292","resources/real_fg_memory_images/fg29.jpg","Scam","artificial",21,1,"Young",-4.63541666666667
"2271","894292","resources/real_fg_memory_images/fg27.jpg","Scam","artificial",21,1,"Young",-4.63541666666667
"2272","894292","resources/real_fg_memory_images/fg20.jpg","Neutral","artificial",21,0,"Young",-4.63541666666667
"2273","894292","resources/real_fg_memory_images/fg25.jpg","Scam","artificial",21,1,"Young",-4.63541666666667
"2274","894292","resources/real_fg_memory_images/orig1.jpg","Neutral","real",21,0,"Young",-4.63541666666667
"2275","894292","resources/real_fg_memory_images/fg19.jpg","Neutral","artificial",21,0,"Young",-4.63541666666667
"2276","894292","resources/real_fg_memory_images/orig5.jpg","Neutral","real",21,0,"Young",-4.63541666666667
"2277","894292","resources/real_fg_memory_images/orig7.jpg","Scam","real",21,1,"Young",-4.63541666666667
"2278","894292","resources/real_fg_memory_images/orig11.jpg","Scam","real",21,1,"Young",-4.63541666666667
"2279","894292","resources/real_fg_memory_images/fg23.jpg","Neutral","artificial",21,0,"Young",-4.63541666666667
"2280","894292","resources/real_fg_memory_images/fg22.jpg","Neutral","artificial",21,0,"Young",-4.63541666666667
"2281","899688","resources/real_fg_memory_images/orig8.jpg","Scam","real",28,1,"Young",2.36458333333333
"2282","899688","resources/real_fg_memory_images/fg24.jpg","Neutral","artificial",28,1,"Young",2.36458333333333
"2283","899688","resources/real_fg_memory_images/orig12.jpg","Scam","real",28,0,"Young",2.36458333333333
"2284","899688","resources/real_fg_memory_images/orig6.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2285","899688","resources/real_fg_memory_images/fg30.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"2286","899688","resources/real_fg_memory_images/fg23.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"2287","899688","resources/real_fg_memory_images/orig7.jpg","Scam","real",28,1,"Young",2.36458333333333
"2288","899688","resources/real_fg_memory_images/fg21.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"2289","899688","resources/real_fg_memory_images/orig9.jpg","Scam","real",28,0,"Young",2.36458333333333
"2290","899688","resources/real_fg_memory_images/fg28.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"2291","899688","resources/real_fg_memory_images/fg26.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"2292","899688","resources/real_fg_memory_images/orig4.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2293","899688","resources/real_fg_memory_images/fg29.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"2294","899688","resources/real_fg_memory_images/fg19.jpg","Neutral","artificial",28,1,"Young",2.36458333333333
"2295","899688","resources/real_fg_memory_images/orig11.jpg","Scam","real",28,1,"Young",2.36458333333333
"2296","899688","resources/real_fg_memory_images/fg22.jpg","Neutral","artificial",28,0,"Young",2.36458333333333
"2297","899688","resources/real_fg_memory_images/orig5.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2298","899688","resources/real_fg_memory_images/orig3.jpg","Neutral","real",28,0,"Young",2.36458333333333
"2299","899688","resources/real_fg_memory_images/orig10.jpg","Scam","real",28,1,"Young",2.36458333333333
"2300","899688","resources/real_fg_memory_images/fg20.jpg","Neutral","artificial",28,1,"Young",2.36458333333333
"2301","899688","resources/real_fg_memory_images/fg25.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"2302","899688","resources/real_fg_memory_images/fg27.jpg","Scam","artificial",28,1,"Young",2.36458333333333
"2303","899688","resources/real_fg_memory_images/orig2.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2304","899688","resources/real_fg_memory_images/orig1.jpg","Neutral","real",28,1,"Young",2.36458333333333
"2305","037351","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",20,1,"Older",-5.63541666666667
"2306","037351","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",20,0,"Older",-5.63541666666667
"2307","037351","resources/real_fg_memory_images/orig30.jpg","Neutral","real",20,1,"Older",-5.63541666666667
"2308","037351","resources/real_fg_memory_images/orig23.jpg","Scam","real",20,1,"Older",-5.63541666666667
"2309","037351","resources/real_fg_memory_images/orig22.jpg","Scam","real",20,1,"Older",-5.63541666666667
"2310","037351","resources/real_fg_memory_images/orig26.jpg","Neutral","real",20,1,"Older",-5.63541666666667
"2311","037351","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",20,0,"Older",-5.63541666666667
"2312","037351","resources/real_fg_memory_images/orig19.jpg","Scam","real",20,1,"Older",-5.63541666666667
"2313","037351","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",20,1,"Older",-5.63541666666667
"2314","037351","resources/real_fg_memory_images/orig24.jpg","Scam","real",20,0,"Older",-5.63541666666667
"2315","037351","resources/real_fg_memory_images/orig20.jpg","Scam","real",20,1,"Older",-5.63541666666667
"2316","037351","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",20,0,"Older",-5.63541666666667
"2317","037351","resources/real_fg_memory_images/orig21.jpg","Scam","real",20,1,"Older",-5.63541666666667
"2318","037351","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",20,0,"Older",-5.63541666666667
"2319","037351","resources/real_fg_memory_images/orig25.jpg","Neutral","real",20,1,"Older",-5.63541666666667
"2320","037351","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",20,0,"Older",-5.63541666666667
"2321","037351","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",20,1,"Older",-5.63541666666667
"2322","037351","resources/real_fg_memory_images/orig29.jpg","Neutral","real",20,1,"Older",-5.63541666666667
"2323","037351","resources/real_fg_memory_images/orig28.jpg","Neutral","real",20,1,"Older",-5.63541666666667
"2324","037351","resources/real_fg_memory_images/orig27.jpg","Neutral","real",20,1,"Older",-5.63541666666667
"2325","037351","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",20,1,"Older",-5.63541666666667
"2326","037351","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",20,1,"Older",-5.63541666666667
"2327","037351","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",20,1,"Older",-5.63541666666667
"2328","037351","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",20,1,"Older",-5.63541666666667
"2329","151619","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"2330","151619","resources/real_fg_memory_images/orig24.jpg","Scam","real",22,0,"Older",-3.63541666666667
"2331","151619","resources/real_fg_memory_images/orig22.jpg","Scam","real",22,1,"Older",-3.63541666666667
"2332","151619","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"2333","151619","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",22,1,"Older",-3.63541666666667
"2334","151619","resources/real_fg_memory_images/orig20.jpg","Scam","real",22,1,"Older",-3.63541666666667
"2335","151619","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",22,0,"Older",-3.63541666666667
"2336","151619","resources/real_fg_memory_images/orig30.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"2337","151619","resources/real_fg_memory_images/orig25.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"2338","151619","resources/real_fg_memory_images/orig26.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"2339","151619","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",22,1,"Older",-3.63541666666667
"2340","151619","resources/real_fg_memory_images/orig28.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"2341","151619","resources/real_fg_memory_images/orig21.jpg","Scam","real",22,1,"Older",-3.63541666666667
"2342","151619","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",22,0,"Older",-3.63541666666667
"2343","151619","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",22,1,"Older",-3.63541666666667
"2344","151619","resources/real_fg_memory_images/orig19.jpg","Scam","real",22,1,"Older",-3.63541666666667
"2345","151619","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",22,0,"Older",-3.63541666666667
"2346","151619","resources/real_fg_memory_images/orig29.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"2347","151619","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"2348","151619","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"2349","151619","resources/real_fg_memory_images/orig27.jpg","Neutral","real",22,1,"Older",-3.63541666666667
"2350","151619","resources/real_fg_memory_images/orig23.jpg","Scam","real",22,1,"Older",-3.63541666666667
"2351","151619","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"2352","151619","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",22,1,"Older",-3.63541666666667
"2353","183377","resources/real_fg_memory_images/orig23.jpg","Scam","real",19,1,"Older",-6.63541666666667
"2354","183377","resources/real_fg_memory_images/orig26.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"2355","183377","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",19,1,"Older",-6.63541666666667
"2356","183377","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",19,1,"Older",-6.63541666666667
"2357","183377","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",19,0,"Older",-6.63541666666667
"2358","183377","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",19,1,"Older",-6.63541666666667
"2359","183377","resources/real_fg_memory_images/orig25.jpg","Neutral","real",19,0,"Older",-6.63541666666667
"2360","183377","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",19,0,"Older",-6.63541666666667
"2361","183377","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",19,1,"Older",-6.63541666666667
"2362","183377","resources/real_fg_memory_images/orig19.jpg","Scam","real",19,1,"Older",-6.63541666666667
"2363","183377","resources/real_fg_memory_images/orig24.jpg","Scam","real",19,0,"Older",-6.63541666666667
"2364","183377","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",19,1,"Older",-6.63541666666667
"2365","183377","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",19,1,"Older",-6.63541666666667
"2366","183377","resources/real_fg_memory_images/orig20.jpg","Scam","real",19,1,"Older",-6.63541666666667
"2367","183377","resources/real_fg_memory_images/orig21.jpg","Scam","real",19,0,"Older",-6.63541666666667
"2368","183377","resources/real_fg_memory_images/orig28.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"2369","183377","resources/real_fg_memory_images/orig30.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"2370","183377","resources/real_fg_memory_images/orig27.jpg","Neutral","real",19,1,"Older",-6.63541666666667
"2371","183377","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",19,1,"Older",-6.63541666666667
"2372","183377","resources/real_fg_memory_images/orig22.jpg","Scam","real",19,1,"Older",-6.63541666666667
"2373","183377","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",19,0,"Older",-6.63541666666667
"2374","183377","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",19,1,"Older",-6.63541666666667
"2375","183377","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",19,0,"Older",-6.63541666666667
"2376","183377","resources/real_fg_memory_images/orig29.jpg","Neutral","real",19,0,"Older",-6.63541666666667
"2377","215889","resources/real_fg_memory_images/orig19.jpg","Scam","real",24,0,"Older",-1.63541666666667
"2378","215889","resources/real_fg_memory_images/fg10.jpg","Neutral","artificial",24,0,"Older",-1.63541666666667
"2379","215889","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",24,1,"Older",-1.63541666666667
"2380","215889","resources/real_fg_memory_images/orig20.jpg","Scam","real",24,1,"Older",-1.63541666666667
"2381","215889","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",24,1,"Older",-1.63541666666667
"2382","215889","resources/real_fg_memory_images/orig30.jpg","Neutral","real",24,0,"Older",-1.63541666666667
"2383","215889","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",24,1,"Older",-1.63541666666667
"2384","215889","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",24,1,"Older",-1.63541666666667
"2385","215889","resources/real_fg_memory_images/orig28.jpg","Neutral","real",24,1,"Older",-1.63541666666667
"2386","215889","resources/real_fg_memory_images/orig21.jpg","Scam","real",24,1,"Older",-1.63541666666667
"2387","215889","resources/real_fg_memory_images/fg9.jpg","Neutral","artificial",24,0,"Older",-1.63541666666667
"2388","215889","resources/real_fg_memory_images/orig22.jpg","Scam","real",24,1,"Older",-1.63541666666667
"2389","215889","resources/real_fg_memory_images/orig24.jpg","Scam","real",24,0,"Older",-1.63541666666667
"2390","215889","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",24,0,"Older",-1.63541666666667
"2391","215889","resources/real_fg_memory_images/orig25.jpg","Neutral","real",24,1,"Older",-1.63541666666667
"2392","215889","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",24,1,"Older",-1.63541666666667
"2393","215889","resources/real_fg_memory_images/orig23.jpg","Scam","real",24,1,"Older",-1.63541666666667
"2394","215889","resources/real_fg_memory_images/orig27.jpg","Neutral","real",24,1,"Older",-1.63541666666667
"2395","215889","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",24,1,"Older",-1.63541666666667
"2396","215889","resources/real_fg_memory_images/orig29.jpg","Neutral","real",24,0,"Older",-1.63541666666667
"2397","215889","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",24,1,"Older",-1.63541666666667
"2398","215889","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",24,1,"Older",-1.63541666666667
"2399","215889","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",24,1,"Older",-1.63541666666667
"2400","215889","resources/real_fg_memory_images/orig26.jpg","Neutral","real",24,1,"Older",-1.63541666666667
"2401","237137","resources/real_fg_memory_images/fg6.jpg","Scam","artificial",28,1,"Older",2.36458333333333
"2402","237137","resources/real_fg_memory_images/fg8.jpg","Neutral","artificial",28,1,"Older",2.36458333333333
"2403","237137","resources/real_fg_memory_images/orig21.jpg","Scam","real",28,1,"Older",2.36458333333333
"2404","237137","resources/real_fg_memory_images/fg11.jpg","Neutral","artificial",28,1,"Older",2.36458333333333
"2405","237137","resources/real_fg_memory_images/orig30.jpg","Neutral","real",28,0,"Older",2.36458333333333
"2406","237137","resources/real_fg_memory_images/fg3.jpg","Scam","artificial",28,0,"Older",2.36458333333333
"2407","237137","resources/real_fg_memory_images/fg5.jpg","Scam","artificial",28,1,"Older",2.36458333333333
"2408","237137","resources/real_fg_memory_images/orig26.jpg","Neutral","real",28,1,"Older",2.36458333333333
"2409","237137","resources/real_fg_memory_images/orig23.jpg","Scam","real",28,1,"Older",2.36458333333333
"2410","237137","resources/real_fg_memory_images/fg7.jpg","Neutral","artificial",28,1,"Older",2.36458333333333
"2411","237137","resources/real_fg_memory_images/fg1.jpg","Scam","artificial",28,1,"Older",2.36458333333333
"2412","237137","resources/real_fg_memory_images/orig22.jpg","Scam","real",28,1,"Older",2.36458333333333
"2413","237137","resources/real_fg_memory_images/fg2.jpg","Scam","artificial",28,1,"Older",2.36458333333333
"2414","237137","resources/real_fg_memory_images/orig25.jpg","Neutral","real",28,1,"Older",2.36458333333333
"2415","237137","resources/real_fg_memory_images/orig29.jpg","Neutral","real",28,1,"Older",2.36458333333333
"2416","237137","resources/real_fg_memory_images/fg12.jpg","Neutral","artificial",28,0,"Older",2.36458333333333
"2417","237137","resources/real_fg_memory_images/orig27.jpg","Neutral","real",28,1,"Older",2.36458333333333
"2418","237137","resources/real_fg_memory_images/fg4.jpg","Scam","artificial",28,1,"Older",2.36458333333333
"2419","237137","resources/real_fg_memory_images/orig28.jpg","Neutral","real",28,1,"Older",2.36458333333333
"2420","237137","resources/real_fg_memory_images/orig24.jpg","Scam","real",28,1,"Older",2.36458333333333
