participant,figure2,agegroup,textbox_comp.text,Type,Time,total_ss_answer.x,label2,type,total_ss_answer.y,accurate
099239,resources/real_fg_memory_images/orig7.jpg,Older,6,real,Post,26,Neutral,real,26,0
099239,resources/real_fg_memory_images/orig7.jpg,Older,1,real,Pre,26,Neutral,real,26,0
099239,resources/real_fg_memory_images/orig8.jpg,Older,1,real,Post,26,Neutral,real,26,0
099239,resources/real_fg_memory_images/orig8.jpg,Older,3,real,Pre,26,Neutral,real,26,0
099239,resources/real_fg_memory_images/orig9.jpg,Older,5,real,Pre,26,Neutral,real,26,0
099239,resources/real_fg_memory_images/orig9.jpg,Older,9,real,Post,26,Neutral,real,26,0
106015,resources/real_fg_memory_images/fg20.jpg,Older,7,artificial,Post,27,Scam,artificial,27,0
106015,resources/real_fg_memory_images/fg20.jpg,Older,9,artificial,Pre,27,Scam,artificial,27,0
106015,resources/real_fg_memory_images/fg21.jpg,Older,8,artificial,Post,27,Scam,artificial,27,0
106015,resources/real_fg_memory_images/fg21.jpg,Older,8,artificial,Pre,27,Scam,artificial,27,0
106015,resources/real_fg_memory_images/fg22.jpg,Older,5,artificial,Pre,27,Scam,artificial,27,0
106015,resources/real_fg_memory_images/fg22.jpg,Older,9,artificial,Post,27,Scam,artificial,27,0
106015,resources/real_fg_memory_images/fg23.jpg,Older,8,artificial,Post,27,Scam,artificial,27,0
106015,resources/real_fg_memory_images/fg23.jpg,Older,9,artificial,Pre,27,Scam,artificial,27,0
106015,resources/real_fg_memory_images/fg25.jpg,Older,8,artificial,Post,27,Neutral,artificial,27,0
106015,resources/real_fg_memory_images/fg25.jpg,Older,8,artificial,Pre,27,Neutral,artificial,27,0
106015,resources/real_fg_memory_images/fg29.jpg,Older,5,artificial,Pre,27,Neutral,artificial,27,0
106015,resources/real_fg_memory_images/fg29.jpg,Older,3,artificial,Post,27,Neutral,artificial,27,0
106015,resources/real_fg_memory_images/orig10.jpg,Older,4,real,Pre,27,Neutral,real,27,0
106015,resources/real_fg_memory_images/orig10.jpg,Older,4,real,Post,27,Neutral,real,27,0
106015,resources/real_fg_memory_images/orig2.jpg,Older,8,real,Post,27,Scam,real,27,0
106015,resources/real_fg_memory_images/orig2.jpg,Older,8,real,Pre,27,Scam,real,27,0
106015,resources/real_fg_memory_images/orig4.jpg,Older,9,real,Post,27,Scam,real,27,0
106015,resources/real_fg_memory_images/orig4.jpg,Older,9,real,Pre,27,Scam,real,27,0
106015,resources/real_fg_memory_images/orig5.jpg,Older,7,real,Pre,27,Scam,real,27,0
106015,resources/real_fg_memory_images/orig5.jpg,Older,4,real,Post,27,Scam,real,27,0
106015,resources/real_fg_memory_images/orig8.jpg,Older,2,real,Post,27,Neutral,real,27,0
106015,resources/real_fg_memory_images/orig8.jpg,Older,4,real,Pre,27,Neutral,real,27,0
106015,resources/real_fg_memory_images/orig9.jpg,Older,6,real,Pre,27,Neutral,real,27,0
106015,resources/real_fg_memory_images/orig9.jpg,Older,8,real,Post,27,Neutral,real,27,0
124582,resources/real_fg_memory_images/fg24.jpg,Older,6,artificial,Post,29,Scam,artificial,29,0
124582,resources/real_fg_memory_images/fg24.jpg,Older,7,artificial,Pre,29,Scam,artificial,29,0
124582,resources/real_fg_memory_images/fg25.jpg,Older,6,artificial,Pre,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg25.jpg,Older,7,artificial,Post,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg26.jpg,Older,6,artificial,Pre,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg26.jpg,Older,4,artificial,Post,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg28.jpg,Older,7,artificial,Pre,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg28.jpg,Older,5,artificial,Post,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg29.jpg,Older,4,artificial,Post,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg29.jpg,Older,4,artificial,Pre,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg30.jpg,Older,5,artificial,Post,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/fg30.jpg,Older,7,artificial,Pre,29,Neutral,artificial,29,0
124582,resources/real_fg_memory_images/orig12.jpg,Older,8,real,Pre,29,Neutral,real,29,0
124582,resources/real_fg_memory_images/orig12.jpg,Older,6,real,Post,29,Neutral,real,29,0
124582,resources/real_fg_memory_images/orig7.jpg,Older,7,real,Post,29,Neutral,real,29,0
124582,resources/real_fg_memory_images/orig7.jpg,Older,7,real,Pre,29,Neutral,real,29,0
124582,resources/real_fg_memory_images/orig8.jpg,Older,3,real,Pre,29,Neutral,real,29,0
124582,resources/real_fg_memory_images/orig8.jpg,Older,3,real,Post,29,Neutral,real,29,0
124582,resources/real_fg_memory_images/orig9.jpg,Older,8,real,Post,29,Neutral,real,29,0
124582,resources/real_fg_memory_images/orig9.jpg,Older,8,real,Pre,29,Neutral,real,29,0
149277,resources/real_fg_memory_images/fg11.jpg,Older,6,artificial,Pre,27,Scam,artificial,27,0
149277,resources/real_fg_memory_images/fg11.jpg,Older,3,artificial,Post,27,Scam,artificial,27,0
149277,resources/real_fg_memory_images/fg4.jpg,Older,6,artificial,Pre,27,Neutral,artificial,27,0
149277,resources/real_fg_memory_images/fg4.jpg,Older,8,artificial,Post,27,Neutral,artificial,27,0
149277,resources/real_fg_memory_images/fg5.jpg,Older,7,artificial,Post,27,Neutral,artificial,27,0
149277,resources/real_fg_memory_images/fg5.jpg,Older,5,artificial,Pre,27,Neutral,artificial,27,0
149277,resources/real_fg_memory_images/fg7.jpg,Older,0,artificial,Post,27,Scam,artificial,27,0
149277,resources/real_fg_memory_images/fg7.jpg,Older,6,artificial,Pre,27,Scam,artificial,27,0
149277,resources/real_fg_memory_images/fg9.jpg,Older,6,artificial,Post,27,Scam,artificial,27,0
149277,resources/real_fg_memory_images/fg9.jpg,Older,5,artificial,Pre,27,Scam,artificial,27,0
149277,resources/real_fg_memory_images/orig20.jpg,Older,6,real,Pre,27,Neutral,real,27,0
149277,resources/real_fg_memory_images/orig20.jpg,Older,1,real,Post,27,Neutral,real,27,0
151619,resources/real_fg_memory_images/fg12.jpg,Older,5,artificial,Pre,22,Neutral,artificial,22,0
151619,resources/real_fg_memory_images/fg12.jpg,Older,5,artificial,Post,22,Neutral,artificial,22,0
151619,resources/real_fg_memory_images/fg2.jpg,Older,8,artificial,Post,22,Scam,artificial,22,0
151619,resources/real_fg_memory_images/fg2.jpg,Older,6,artificial,Pre,22,Scam,artificial,22,0
151619,resources/real_fg_memory_images/fg4.jpg,Older,7,artificial,Post,22,Scam,artificial,22,0
151619,resources/real_fg_memory_images/fg4.jpg,Older,7,artificial,Pre,22,Scam,artificial,22,0
151619,resources/real_fg_memory_images/fg6.jpg,Older,6,artificial,Pre,22,Scam,artificial,22,0
151619,resources/real_fg_memory_images/fg6.jpg,Older,6,artificial,Post,22,Scam,artificial,22,0
151619,resources/real_fg_memory_images/fg9.jpg,Older,4,artificial,Post,22,Neutral,artificial,22,0
151619,resources/real_fg_memory_images/fg9.jpg,Older,6,artificial,Pre,22,Neutral,artificial,22,0
151619,resources/real_fg_memory_images/orig24.jpg,Older,7,real,Post,22,Scam,real,22,0
151619,resources/real_fg_memory_images/orig24.jpg,Older,8,real,Pre,22,Scam,real,22,0
154362,resources/real_fg_memory_images/fg21.jpg,Older,0,artificial,Post,31,Neutral,artificial,31,0
154362,resources/real_fg_memory_images/fg21.jpg,Older,1,artificial,Pre,31,Neutral,artificial,31,0
154362,resources/real_fg_memory_images/fg25.jpg,Older,6,artificial,Pre,31,Scam,artificial,31,0
154362,resources/real_fg_memory_images/fg25.jpg,Older,10,artificial,Post,31,Scam,artificial,31,0
154362,resources/real_fg_memory_images/orig1.jpg,Older,3,real,Pre,31,Neutral,real,31,0
154362,resources/real_fg_memory_images/orig1.jpg,Older,0,real,Post,31,Neutral,real,31,0
154362,resources/real_fg_memory_images/orig2.jpg,Older,3,real,Pre,31,Neutral,real,31,0
154362,resources/real_fg_memory_images/orig2.jpg,Older,0,real,Post,31,Neutral,real,31,0
163777,resources/real_fg_memory_images/fg19.jpg,Older,6,artificial,Pre,27,Scam,artificial,27,0
163777,resources/real_fg_memory_images/fg19.jpg,Older,6,artificial,Post,27,Scam,artificial,27,0
163777,resources/real_fg_memory_images/fg24.jpg,Older,6,artificial,Post,27,Scam,artificial,27,0
163777,resources/real_fg_memory_images/fg24.jpg,Older,7,artificial,Pre,27,Scam,artificial,27,0
163777,resources/real_fg_memory_images/fg25.jpg,Older,6,artificial,Post,27,Neutral,artificial,27,0
163777,resources/real_fg_memory_images/fg25.jpg,Older,8,artificial,Pre,27,Neutral,artificial,27,0
163777,resources/real_fg_memory_images/fg26.jpg,Older,9,artificial,Pre,27,Neutral,artificial,27,0
163777,resources/real_fg_memory_images/fg26.jpg,Older,7,artificial,Post,27,Neutral,artificial,27,0
163777,resources/real_fg_memory_images/orig10.jpg,Older,3,real,Pre,27,Neutral,real,27,0
163777,resources/real_fg_memory_images/orig10.jpg,Older,4,real,Post,27,Neutral,real,27,0
163777,resources/real_fg_memory_images/orig11.jpg,Older,3,real,Post,27,Neutral,real,27,0
163777,resources/real_fg_memory_images/orig11.jpg,Older,5,real,Pre,27,Neutral,real,27,0
163777,resources/real_fg_memory_images/orig4.jpg,Older,5,real,Post,27,Scam,real,27,0
163777,resources/real_fg_memory_images/orig4.jpg,Older,8,real,Pre,27,Scam,real,27,0
163777,resources/real_fg_memory_images/orig5.jpg,Older,3,real,Post,27,Scam,real,27,0
163777,resources/real_fg_memory_images/orig5.jpg,Older,2,real,Pre,27,Scam,real,27,0
163777,resources/real_fg_memory_images/orig7.jpg,Older,1,real,Pre,27,Neutral,real,27,0
163777,resources/real_fg_memory_images/orig7.jpg,Older,3,real,Post,27,Neutral,real,27,0
167131,resources/real_fg_memory_images/fg23.jpg,Older,4,artificial,Post,31,Scam,artificial,31,0
167131,resources/real_fg_memory_images/fg23.jpg,Older,9,artificial,Pre,31,Scam,artificial,31,0
167131,resources/real_fg_memory_images/fg25.jpg,Older,8,artificial,Post,31,Neutral,artificial,31,0
167131,resources/real_fg_memory_images/fg25.jpg,Older,5,artificial,Pre,31,Neutral,artificial,31,0
167131,resources/real_fg_memory_images/fg26.jpg,Older,9,artificial,Pre,31,Neutral,artificial,31,0
167131,resources/real_fg_memory_images/fg26.jpg,Older,9,artificial,Post,31,Neutral,artificial,31,0
167131,resources/real_fg_memory_images/fg28.jpg,Older,0,artificial,Post,31,Neutral,artificial,31,0
167131,resources/real_fg_memory_images/fg28.jpg,Older,6,artificial,Pre,31,Neutral,artificial,31,0
167131,resources/real_fg_memory_images/orig10.jpg,Older,1,real,Pre,31,Neutral,real,31,0
167131,resources/real_fg_memory_images/orig10.jpg,Older,5,real,Post,31,Neutral,real,31,0
167131,resources/real_fg_memory_images/orig12.jpg,Older,1,real,Post,31,Neutral,real,31,0
167131,resources/real_fg_memory_images/orig12.jpg,Older,3,real,Pre,31,Neutral,real,31,0
167131,resources/real_fg_memory_images/orig9.jpg,Older,0,real,Post,31,Neutral,real,31,0
167131,resources/real_fg_memory_images/orig9.jpg,Older,4,real,Pre,31,Neutral,real,31,0
173031,resources/real_fg_memory_images/fg1.jpg,Older,8,artificial,Pre,27,Neutral,artificial,27,0
173031,resources/real_fg_memory_images/fg1.jpg,Older,4,artificial,Post,27,Neutral,artificial,27,0
173031,resources/real_fg_memory_images/fg3.jpg,Older,3,artificial,Pre,27,Neutral,artificial,27,0
173031,resources/real_fg_memory_images/fg3.jpg,Older,3,artificial,Post,27,Neutral,artificial,27,0
173031,resources/real_fg_memory_images/fg6.jpg,Older,9,artificial,Post,27,Neutral,artificial,27,0
173031,resources/real_fg_memory_images/fg6.jpg,Older,8,artificial,Pre,27,Neutral,artificial,27,0
173031,resources/real_fg_memory_images/fg9.jpg,Older,4,artificial,Post,27,Scam,artificial,27,0
173031,resources/real_fg_memory_images/fg9.jpg,Older,6,artificial,Pre,27,Scam,artificial,27,0
173031,resources/real_fg_memory_images/orig19.jpg,Older,8,real,Pre,27,Neutral,real,27,0
173031,resources/real_fg_memory_images/orig19.jpg,Older,3,real,Post,27,Neutral,real,27,0
173031,resources/real_fg_memory_images/orig20.jpg,Older,5,real,Pre,27,Neutral,real,27,0
173031,resources/real_fg_memory_images/orig20.jpg,Older,8,real,Post,27,Neutral,real,27,0
173031,resources/real_fg_memory_images/orig21.jpg,Older,3,real,Post,27,Neutral,real,27,0
173031,resources/real_fg_memory_images/orig21.jpg,Older,5,real,Pre,27,Neutral,real,27,0
173031,resources/real_fg_memory_images/orig22.jpg,Older,6,real,Pre,27,Neutral,real,27,0
173031,resources/real_fg_memory_images/orig22.jpg,Older,4,real,Post,27,Neutral,real,27,0
173031,resources/real_fg_memory_images/orig25.jpg,Older,8,real,Post,27,Scam,real,27,0
173031,resources/real_fg_memory_images/orig25.jpg,Older,8,real,Pre,27,Scam,real,27,0
173031,resources/real_fg_memory_images/orig27.jpg,Older,7,real,Pre,27,Scam,real,27,0
173031,resources/real_fg_memory_images/orig27.jpg,Older,8,real,Post,27,Scam,real,27,0
173031,resources/real_fg_memory_images/orig28.jpg,Older,6,real,Pre,27,Scam,real,27,0
173031,resources/real_fg_memory_images/orig28.jpg,Older,5,real,Post,27,Scam,real,27,0
173031,resources/real_fg_memory_images/orig30.jpg,Older,5,real,Pre,27,Scam,real,27,0
173031,resources/real_fg_memory_images/orig30.jpg,Older,8,real,Post,27,Scam,real,27,0
183377,resources/real_fg_memory_images/fg10.jpg,Older,5,artificial,Post,19,Neutral,artificial,19,0
183377,resources/real_fg_memory_images/fg10.jpg,Older,3,artificial,Pre,19,Neutral,artificial,19,0
183377,resources/real_fg_memory_images/fg2.jpg,Older,5,artificial,Post,19,Scam,artificial,19,0
183377,resources/real_fg_memory_images/fg2.jpg,Older,5,artificial,Pre,19,Scam,artificial,19,0
183377,resources/real_fg_memory_images/fg4.jpg,Older,5,artificial,Post,19,Scam,artificial,19,0
183377,resources/real_fg_memory_images/fg4.jpg,Older,3,artificial,Pre,19,Scam,artificial,19,0
183377,resources/real_fg_memory_images/fg7.jpg,Older,7,artificial,Post,19,Neutral,artificial,19,0
183377,resources/real_fg_memory_images/fg7.jpg,Older,6,artificial,Pre,19,Neutral,artificial,19,0
183377,resources/real_fg_memory_images/orig21.jpg,Older,5,real,Pre,19,Scam,real,19,0
183377,resources/real_fg_memory_images/orig21.jpg,Older,6,real,Post,19,Scam,real,19,0
183377,resources/real_fg_memory_images/orig24.jpg,Older,4,real,Pre,19,Scam,real,19,0
183377,resources/real_fg_memory_images/orig24.jpg,Older,5,real,Post,19,Scam,real,19,0
183377,resources/real_fg_memory_images/orig25.jpg,Older,5,real,Post,19,Neutral,real,19,0
183377,resources/real_fg_memory_images/orig25.jpg,Older,6,real,Pre,19,Neutral,real,19,0
183377,resources/real_fg_memory_images/orig29.jpg,Older,4,real,Post,19,Neutral,real,19,0
183377,resources/real_fg_memory_images/orig29.jpg,Older,4,real,Pre,19,Neutral,real,19,0
202198,resources/real_fg_memory_images/fg25.jpg,Older,6,artificial,Pre,31,Scam,artificial,31,0
202198,resources/real_fg_memory_images/fg25.jpg,Older,6,artificial,Post,31,Scam,artificial,31,0
202198,resources/real_fg_memory_images/fg26.jpg,Older,6,artificial,Post,31,Scam,artificial,31,0
202198,resources/real_fg_memory_images/fg26.jpg,Older,7,artificial,Pre,31,Scam,artificial,31,0
202198,resources/real_fg_memory_images/fg30.jpg,Older,6,artificial,Post,31,Scam,artificial,31,0
202198,resources/real_fg_memory_images/fg30.jpg,Older,8,artificial,Pre,31,Scam,artificial,31,0
202198,resources/real_fg_memory_images/orig1.jpg,Older,7,real,Post,31,Neutral,real,31,0
202198,resources/real_fg_memory_images/orig1.jpg,Older,8,real,Pre,31,Neutral,real,31,0
202198,resources/real_fg_memory_images/orig11.jpg,Older,7,real,Pre,31,Scam,real,31,0
202198,resources/real_fg_memory_images/orig11.jpg,Older,7,real,Post,31,Scam,real,31,0
202198,resources/real_fg_memory_images/orig12.jpg,Older,6,real,Post,31,Scam,real,31,0
202198,resources/real_fg_memory_images/orig12.jpg,Older,7,real,Pre,31,Scam,real,31,0
202198,resources/real_fg_memory_images/orig5.jpg,Older,5,real,Post,31,Neutral,real,31,0
202198,resources/real_fg_memory_images/orig5.jpg,Older,6,real,Pre,31,Neutral,real,31,0
215889,resources/real_fg_memory_images/fg10.jpg,Older,10,artificial,Post,24,Neutral,artificial,24,0
215889,resources/real_fg_memory_images/fg10.jpg,Older,10,artificial,Pre,24,Neutral,artificial,24,0
215889,resources/real_fg_memory_images/fg12.jpg,Older,0,artificial,Post,24,Neutral,artificial,24,0
215889,resources/real_fg_memory_images/fg12.jpg,Older,0,artificial,Pre,24,Neutral,artificial,24,0
215889,resources/real_fg_memory_images/fg9.jpg,Older,0,artificial,Pre,24,Neutral,artificial,24,0
215889,resources/real_fg_memory_images/fg9.jpg,Older,0,artificial,Post,24,Neutral,artificial,24,0
215889,resources/real_fg_memory_images/orig19.jpg,Older,0,real,Post,24,Scam,real,24,0
215889,resources/real_fg_memory_images/orig19.jpg,Older,10,real,Pre,24,Scam,real,24,0
215889,resources/real_fg_memory_images/orig24.jpg,Older,10,real,Post,24,Scam,real,24,0
215889,resources/real_fg_memory_images/orig24.jpg,Older,10,real,Pre,24,Scam,real,24,0
215889,resources/real_fg_memory_images/orig29.jpg,Older,0,real,Post,24,Neutral,real,24,0
215889,resources/real_fg_memory_images/orig29.jpg,Older,10,real,Pre,24,Neutral,real,24,0
215889,resources/real_fg_memory_images/orig30.jpg,Older,0,real,Post,24,Neutral,real,24,0
215889,resources/real_fg_memory_images/orig30.jpg,Older,10,real,Pre,24,Neutral,real,24,0
237137,resources/real_fg_memory_images/fg12.jpg,Older,0,artificial,Post,28,Neutral,artificial,28,0
237137,resources/real_fg_memory_images/fg12.jpg,Older,0,artificial,Pre,28,Neutral,artificial,28,0
237137,resources/real_fg_memory_images/fg3.jpg,Older,3,artificial,Pre,28,Scam,artificial,28,0
237137,resources/real_fg_memory_images/fg3.jpg,Older,1,artificial,Post,28,Scam,artificial,28,0
237137,resources/real_fg_memory_images/fg9.jpg,Older,3,artificial,Post,28,Neutral,artificial,28,0
237137,resources/real_fg_memory_images/fg9.jpg,Older,0,artificial,Pre,28,Neutral,artificial,28,0
237137,resources/real_fg_memory_images/orig30.jpg,Older,5,real,Post,28,Neutral,real,28,0
237137,resources/real_fg_memory_images/orig30.jpg,Older,5,real,Pre,28,Neutral,real,28,0
240917,resources/real_fg_memory_images/fg1.jpg,Older,5,artificial,Post,29,Neutral,artificial,29,0
240917,resources/real_fg_memory_images/fg1.jpg,Older,6,artificial,Pre,29,Neutral,artificial,29,0
240917,resources/real_fg_memory_images/fg3.jpg,Older,5,artificial,Post,29,Neutral,artificial,29,0
240917,resources/real_fg_memory_images/fg3.jpg,Older,4,artificial,Pre,29,Neutral,artificial,29,0
240917,resources/real_fg_memory_images/fg5.jpg,Older,6,artificial,Post,29,Neutral,artificial,29,0
240917,resources/real_fg_memory_images/fg5.jpg,Older,6,artificial,Pre,29,Neutral,artificial,29,0
240917,resources/real_fg_memory_images/orig21.jpg,Older,6,real,Pre,29,Neutral,real,29,0
240917,resources/real_fg_memory_images/orig21.jpg,Older,4,real,Post,29,Neutral,real,29,0
240917,resources/real_fg_memory_images/orig25.jpg,Older,7,real,Post,29,Scam,real,29,0
240917,resources/real_fg_memory_images/orig25.jpg,Older,7,real,Pre,29,Scam,real,29,0
240917,resources/real_fg_memory_images/orig27.jpg,Older,6,real,Post,29,Scam,real,29,0
240917,resources/real_fg_memory_images/orig27.jpg,Older,7,real,Pre,29,Scam,real,29,0
240917,resources/real_fg_memory_images/orig28.jpg,Older,8,real,Pre,29,Scam,real,29,0
240917,resources/real_fg_memory_images/orig28.jpg,Older,8,real,Post,29,Scam,real,29,0
248915,resources/real_fg_memory_images/fg25.jpg,Older,0,artificial,Post,31,Scam,artificial,31,0
248915,resources/real_fg_memory_images/fg25.jpg,Older,0,artificial,Pre,31,Scam,artificial,31,0
248915,resources/real_fg_memory_images/fg27.jpg,Older,0,artificial,Post,31,Scam,artificial,31,0
248915,resources/real_fg_memory_images/fg27.jpg,Older,0,artificial,Pre,31,Scam,artificial,31,0
248915,resources/real_fg_memory_images/fg28.jpg,Older,0,artificial,Post,31,Scam,artificial,31,0
248915,resources/real_fg_memory_images/fg28.jpg,Older,0,artificial,Pre,31,Scam,artificial,31,0
248915,resources/real_fg_memory_images/fg29.jpg,Older,0,artificial,Post,31,Scam,artificial,31,0
248915,resources/real_fg_memory_images/fg30.jpg,Older,0,artificial,Post,31,Scam,artificial,31,0
248915,resources/real_fg_memory_images/orig1.jpg,Older,0,real,Post,31,Neutral,real,31,0
248915,resources/real_fg_memory_images/orig1.jpg,Older,10,real,Pre,31,Neutral,real,31,0
248915,resources/real_fg_memory_images/orig10.jpg,Older,10,real,Post,31,Scam,real,31,0
248915,resources/real_fg_memory_images/orig11.jpg,Older,10,real,Post,31,Scam,real,31,0
248915,resources/real_fg_memory_images/orig11.jpg,Older,0,real,Pre,31,Scam,real,31,0
248915,resources/real_fg_memory_images/orig12.jpg,Older,0,real,Post,31,Scam,real,31,0
248915,resources/real_fg_memory_images/orig12.jpg,Older,10,real,Pre,31,Scam,real,31,0
248915,resources/real_fg_memory_images/orig8.jpg,Older,0,real,Post,31,Scam,real,31,0
259943,resources/real_fg_memory_images/fg21.jpg,Older,6,artificial,Pre,21,Neutral,artificial,21,0
259943,resources/real_fg_memory_images/fg21.jpg,Older,5,artificial,Post,21,Neutral,artificial,21,0
259943,resources/real_fg_memory_images/fg23.jpg,Older,8,artificial,Post,21,Neutral,artificial,21,0
259943,resources/real_fg_memory_images/fg23.jpg,Older,7,artificial,Pre,21,Neutral,artificial,21,0
259943,resources/real_fg_memory_images/fg24.jpg,Older,5,artificial,Post,21,Neutral,artificial,21,0
259943,resources/real_fg_memory_images/fg24.jpg,Older,5,artificial,Pre,21,Neutral,artificial,21,0
259943,resources/real_fg_memory_images/fg25.jpg,Older,6,artificial,Post,21,Scam,artificial,21,0
259943,resources/real_fg_memory_images/fg25.jpg,Older,5,artificial,Pre,21,Scam,artificial,21,0
259943,resources/real_fg_memory_images/fg27.jpg,Older,8,artificial,Pre,21,Scam,artificial,21,0
259943,resources/real_fg_memory_images/fg27.jpg,Older,9,artificial,Post,21,Scam,artificial,21,0
259943,resources/real_fg_memory_images/fg28.jpg,Older,7,artificial,Pre,21,Scam,artificial,21,0
259943,resources/real_fg_memory_images/fg28.jpg,Older,6,artificial,Post,21,Scam,artificial,21,0
259943,resources/real_fg_memory_images/fg29.jpg,Older,6,artificial,Post,21,Scam,artificial,21,0
259943,resources/real_fg_memory_images/fg29.jpg,Older,8,artificial,Pre,21,Scam,artificial,21,0
259943,resources/real_fg_memory_images/orig1.jpg,Older,6,real,Pre,21,Neutral,real,21,0
259943,resources/real_fg_memory_images/orig1.jpg,Older,4,real,Post,21,Neutral,real,21,0
259943,resources/real_fg_memory_images/orig11.jpg,Older,9,real,Post,21,Scam,real,21,0
259943,resources/real_fg_memory_images/orig11.jpg,Older,5,real,Pre,21,Scam,real,21,0
259943,resources/real_fg_memory_images/orig4.jpg,Older,4,real,Pre,21,Neutral,real,21,0
259943,resources/real_fg_memory_images/orig4.jpg,Older,6,real,Post,21,Neutral,real,21,0
259943,resources/real_fg_memory_images/orig5.jpg,Older,6,real,Pre,21,Neutral,real,21,0
259943,resources/real_fg_memory_images/orig5.jpg,Older,3,real,Post,21,Neutral,real,21,0
259943,resources/real_fg_memory_images/orig7.jpg,Older,8,real,Post,21,Scam,real,21,0
259943,resources/real_fg_memory_images/orig7.jpg,Older,6,real,Pre,21,Scam,real,21,0
281816,resources/real_fg_memory_images/fg12.jpg,Older,2,artificial,Post,19,Neutral,artificial,19,0
281816,resources/real_fg_memory_images/fg12.jpg,Older,1,artificial,Pre,19,Neutral,artificial,19,0
281816,resources/real_fg_memory_images/fg8.jpg,Older,0,artificial,Pre,19,Neutral,artificial,19,0
281816,resources/real_fg_memory_images/fg8.jpg,Older,2,artificial,Post,19,Neutral,artificial,19,0
281816,resources/real_fg_memory_images/orig24.jpg,Older,5,real,Pre,19,Scam,real,19,0
281816,resources/real_fg_memory_images/orig24.jpg,Older,5,real,Post,19,Scam,real,19,0
281816,resources/real_fg_memory_images/orig26.jpg,Older,4,real,Post,19,Neutral,real,19,0
281816,resources/real_fg_memory_images/orig26.jpg,Older,7,real,Pre,19,Neutral,real,19,0
301755,resources/real_fg_memory_images/fg11.jpg,Older,9,artificial,Post,28,Neutral,artificial,28,0
301755,resources/real_fg_memory_images/fg11.jpg,Older,8,artificial,Pre,28,Neutral,artificial,28,0
301755,resources/real_fg_memory_images/fg12.jpg,Older,6,artificial,Pre,28,Neutral,artificial,28,0
301755,resources/real_fg_memory_images/fg12.jpg,Older,1,artificial,Post,28,Neutral,artificial,28,0
301755,resources/real_fg_memory_images/fg5.jpg,Older,8,artificial,Pre,28,Scam,artificial,28,0
301755,resources/real_fg_memory_images/fg5.jpg,Older,6,artificial,Post,28,Scam,artificial,28,0
301755,resources/real_fg_memory_images/fg7.jpg,Older,6,artificial,Pre,28,Neutral,artificial,28,0
301755,resources/real_fg_memory_images/fg7.jpg,Older,4,artificial,Post,28,Neutral,artificial,28,0
301755,resources/real_fg_memory_images/orig19.jpg,Older,2,real,Post,28,Scam,real,28,0
301755,resources/real_fg_memory_images/orig19.jpg,Older,9,real,Pre,28,Scam,real,28,0
301755,resources/real_fg_memory_images/orig23.jpg,Older,2,real,Post,28,Scam,real,28,0
301755,resources/real_fg_memory_images/orig23.jpg,Older,8,real,Pre,28,Scam,real,28,0
301755,resources/real_fg_memory_images/orig24.jpg,Older,3,real,Post,28,Scam,real,28,0
301755,resources/real_fg_memory_images/orig24.jpg,Older,9,real,Pre,28,Scam,real,28,0
301755,resources/real_fg_memory_images/orig28.jpg,Older,7,real,Pre,28,Neutral,real,28,0
301755,resources/real_fg_memory_images/orig28.jpg,Older,8,real,Post,28,Neutral,real,28,0
301755,resources/real_fg_memory_images/orig29.jpg,Older,5,real,Post,28,Neutral,real,28,0
301755,resources/real_fg_memory_images/orig29.jpg,Older,8,real,Pre,28,Neutral,real,28,0
309800,resources/real_fg_memory_images/fg12.jpg,Older,4,artificial,Pre,31,Scam,artificial,31,0
309800,resources/real_fg_memory_images/fg12.jpg,Older,5,artificial,Post,31,Scam,artificial,31,0
309800,resources/real_fg_memory_images/fg2.jpg,Older,7,artificial,Pre,31,Neutral,artificial,31,0
309800,resources/real_fg_memory_images/fg2.jpg,Older,3,artificial,Post,31,Neutral,artificial,31,0
309800,resources/real_fg_memory_images/fg4.jpg,Older,6,artificial,Pre,31,Neutral,artificial,31,0
309800,resources/real_fg_memory_images/fg4.jpg,Older,6,artificial,Post,31,Neutral,artificial,31,0
309800,resources/real_fg_memory_images/fg6.jpg,Older,5,artificial,Post,31,Neutral,artificial,31,0
309800,resources/real_fg_memory_images/fg6.jpg,Older,8,artificial,Pre,31,Neutral,artificial,31,0
309800,resources/real_fg_memory_images/fg7.jpg,Older,7,artificial,Post,31,Scam,artificial,31,0
309800,resources/real_fg_memory_images/fg7.jpg,Older,7,artificial,Pre,31,Scam,artificial,31,0
309800,resources/real_fg_memory_images/orig20.jpg,Older,7,real,Pre,31,Neutral,real,31,0
309800,resources/real_fg_memory_images/orig20.jpg,Older,5,real,Post,31,Neutral,real,31,0
309800,resources/real_fg_memory_images/orig22.jpg,Older,7,real,Pre,31,Neutral,real,31,0
