"","participant","textbox_comp.text","figure2","Type","type","label2","button_selections_test","textbox_comp_2.text","slider1.response","ss_question","Gender","textboxAge.text"
"867","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","167131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","324807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","324807",NA,"resources/real_fg_memory_images/orig9.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"882","324807",3,"resources/real_fg_memory_images/fg23.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"883","324807",0,"resources/real_fg_memory_images/orig3.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"884","324807",5,"resources/real_fg_memory_images/orig14.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
"885","324807",5,"resources/real_fg_memory_images/fg34.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"886","324807",0,"resources/real_fg_memory_images/fg21.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"887","324807",3,"resources/real_fg_memory_images/fg25.jpg","artificial",NA,NA,NA,NA,NA,NA,NA,NA
"888","324807",0,"resources/real_fg_memory_images/orig10.jpg","real",NA,NA,NA,NA,NA,NA,NA,NA
